area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Belize",eez,Reconstructed domestic catch,2,1950,"Mycteroperca bonaci","Black grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,2.5182352865,1896.20965370027
"Belize",eez,Reconstructed domestic catch,1,1950,"Archosargus rhomboidalis","Western Atlantic seabream","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,11.3446218342,0.46312215512760924
"Belize",eez,Reconstructed domestic catch,2,1950,"Archosargus rhomboidalis","Western Atlantic seabream","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,0.031402352307692304
"Belize",eez,Reconstructed domestic catch,2,1950,"Archosargus rhomboidalis","Western Atlantic seabream","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,9.6923076923,0.395669639076923
"Belize",eez,Reconstructed domestic catch,1,1950,"Calamus calamus","Saucereye porgy","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,11.3446218342,0.46312215512760924
"Belize",eez,Reconstructed domestic catch,2,1950,"Calamus calamus","Saucereye porgy","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,0.031402352307692304
"Belize",eez,Reconstructed domestic catch,2,1950,"Calamus calamus","Saucereye porgy","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,9.6923076923,0.395669639076923
"Belize",eez,Reconstructed domestic catch,1,1950,"Sphyraena barracuda","Great barracuda","Large pelagics (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,64.0088807202,80987.1732824992
"Belize",eez,Reconstructed domestic catch,2,1950,"Sphyraena barracuda","Great barracuda","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.8205697373,1038.2250518941894
"Belize",eez,Reconstructed domestic catch,2,1950,"Sphyraena barracuda","Great barracuda","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,54.6861566692,69191.60585983466
"Belize",eez,Reconstructed domestic catch,1,1950,"Lutjanus analis","Mutton snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,265.8235655146,318221.15035190975
"Belize",eez,Reconstructed domestic catch,2,1950,"Lutjanus analis","Mutton snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,8.3834280845,10035.920343542919
"Belize",eez,Reconstructed domestic catch,2,1950,"Lutjanus analis","Mutton snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,9.6409422972,11541.308395074364
"Belize",eez,Reconstructed domestic catch,2,1950,"Lutjanus analis","Mutton snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,105.6311938647,126452.59632864087
"Belize",eez,Reconstructed domestic catch,2,1950,"Lutjanus analis","Mutton snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,121.4758729444,145420.4857779365
"Belize",eez,Reconstructed domestic catch,1,1950,"Lutjanus campechanus","Northern red snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,31.6533282377,67989.84270424544
"Belize",eez,Reconstructed domestic catch,2,1950,"Lutjanus campechanus","Northern red snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,2.1462781558,4610.1033394850665
"Belize",eez,Reconstructed domestic catch,2,1950,"Lutjanus campechanus","Northern red snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,27.0431047634,58087.30207751143
"Belize",eez,Reconstructed domestic catch,1,1950,"Caranx latus","Horse-eye jack","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,11.3446218342,2029.3260546775775
"Belize",eez,Reconstructed domestic catch,2,1950,"Caranx latus","Horse-eye jack","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,137.60000684615383
"Belize",eez,Reconstructed domestic catch,2,1950,"Caranx latus","Horse-eye jack","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,9.6923076923,1733.7600862615382
"Belize",eez,Reconstructed domestic catch,2,1950,"Ginglymostoma cirratum","Nurse shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,47.7522146140,27401.58286787974
"Belize",eez,Reconstructed domestic catch,1,1950,"Neoniphon marianus","Longjaw squirrelfish","Small reef assoc. fish (<30 cm)","Other fishes & inverts","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,11.3446218342,0.46312215512760924
"Belize",eez,Reconstructed domestic catch,2,1950,"Neoniphon marianus","Longjaw squirrelfish","Small reef assoc. fish (<30 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,0.0700558863,0.0028598955090565928
"Belize",eez,Reconstructed domestic catch,2,1950,"Neoniphon marianus","Longjaw squirrelfish","Small reef assoc. fish (<30 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.5617414825,0.022932005121955912
"Belize",eez,Reconstructed domestic catch,2,1950,"Neoniphon marianus","Longjaw squirrelfish","Small reef assoc. fish (<30 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.1374334004,0.005610451676679774
"Belize",eez,Reconstructed domestic catch,2,1950,"Neoniphon marianus","Longjaw squirrelfish","Small reef assoc. fish (<30 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,0.8827041672,0.03603468341411308
"Belize",eez,Reconstructed domestic catch,2,1950,"Neoniphon marianus","Longjaw squirrelfish","Small reef assoc. fish (<30 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,7.0779426798,0.2889432645366445
"Belize",eez,Reconstructed domestic catch,2,1950,"Neoniphon marianus","Longjaw squirrelfish","Small reef assoc. fish (<30 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,1.7316608454,0.07069169112616516
"Belize",eez,Reconstructed domestic catch,1,1950,"Rachycentron canadum","Cobia","Large pelagics (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,11.3446218342,8040.055728829073
"Belize",eez,Reconstructed domestic catch,2,1950,"Rachycentron canadum","Cobia","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,545.1621343846152
"Belize",eez,Reconstructed domestic catch,2,1950,"Rachycentron canadum","Cobia","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,9.6923076923,6869.042893246152
"Belize",eez,Reconstructed domestic catch,2,1950,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Belize",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,200.0000000000,320885.5512
"Belize",eez,Reconstructed domestic catch,2,1950,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Belize",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,300.0000000000,481328.32680000004
"Belize",eez,Reconstructed domestic catch,2,1950,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Belize",Artisanal,Landings,Reported,hand or tools,Direct human consumption,100.0000000000,4.0823058
"Belize",eez,Reconstructed domestic catch,2,1950,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Belize",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,300.0000000000,12.246917400000001
"Belize",eez,Inferred foreign catch,,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,unknown class,,11.4315867709
"Belize",eez,Inferred foreign catch,,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Direct human consumption,190.3359197356,220078.07645275083
"Belize",eez,Inferred foreign catch,,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0952632231,0.0014984392476055934
"Belize",eez,Inferred foreign catch,,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Other,0.0952632231,0.0014984392476055934
"Belize",eez,Inferred foreign catch,,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Sint Maarten",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.7040433797,731.4581867749167
"Belize",eez,Inferred foreign catch,,1950,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,10.9395411459,11252.345182043116
"Belize",eez,Inferred foreign catch,,1950,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0054752458,0.018647163640116385
"Belize",eez,Inferred foreign catch,,1950,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0054752458,0.018647163640116385
"Belize",eez,Inferred foreign catch,,1950,"Scomberomorus","Spanish mackerels","Large pelagics (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.9985712509,0.00949313927974851
"Belize",eez,Inferred foreign catch,,1950,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,29.5737706531,37996.27563690471
"Belize",eez,Inferred foreign catch,,1950,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0148016870,0.0001407155235688339
"Belize",eez,Inferred foreign catch,,1950,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0148016870,0.0001407155235688339
"Belize",eez,Inferred foreign catch,,1950,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,37.6420699387,91792.62863385449
"Belize",eez,Inferred foreign catch,,1950,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0188398748,0.00017910545265874056
"Belize",eez,Inferred foreign catch,,1950,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0188398748,0.00017910545265874056
"Belize",eez,Reconstructed domestic catch,1,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,237.8436466374,96248.78007327594
"Belize",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,artisanal fishing gear,Direct human consumption,0.2171862947,87.88931810126357
"Belize",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,8.5141757061,3445.4526602927226
"Belize",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,1.5925376607,644.4561762827166
"Belize",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale other nets,Direct human consumption,8.5348861971,3453.8336261935997
"Belize",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.0793142002,32.0962746695949
"Belize",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale longline,Direct human consumption,0.1066781715,43.169721019440274
"Belize",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,artisanal fishing gear,Direct human consumption,1.9257541824,779.299734905298
"Belize",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,109.8316839157,44445.860714501985
"Belize",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,16.4273985640,6647.716236771231
"Belize",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale other nets,Direct human consumption,75.6391286624,30609.074333011653
